Name,Province,Climate ID,Station ID,WMO ID,TC ID,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Latitude,Longitude,Elevation (m),First Year,Last Year,HLY First Year,HLY Last Year,DLY First Year,DLY Last Year,MLY First Year,MLY Last Year
SHOAL LAKE CS,MANITOBA,5012654,10927,71150.0,WUT,50.45,-100.6,502717600,-1003612600,561.3,1993,2024,1994.0,2024.0,1993.0,2024.0,1996.0,2007.0
SHILO,MANITOBA,5012672,3539,71853.0,WLO,49.78,-99.64,494658000,-993835000,375.2,1954,1999,1954.0,1999.0,1954.0,1970.0,1954.0,1970.0
WASAGAMING,MANITOBA,5013117,3562,71444.0,WWP,50.66,-99.94,503918006,-995631008,627.4,1966,2024,1994.0,2024.0,1966.0,2024.0,1966.0,2007.0
MELITA,MANITOBA,501A7AR,10185,71447.0,WEI,49.28,-100.99,491652600,-1005910900,445.9,1992,2024,1994.0,2024.0,1992.0,2024.0,1996.0,2007.0
DEERWOOD RCS,MANITOBA,5020725,29886,71840.0,XDW,49.4,-98.32,492359400,-981909300,341.4,2000,2024,2000.0,2024.0,2000.0,2024.0,2000.0,2007.0
EMERSON AUTO,MANITOBA,5020881,48068,71560.0,WEX,49.0,-97.24,490000000,-971415000,242.0,2009,2024,2009.0,2024.0,2009.0,2024.0,,
EMERSON AUT,MANITOBA,5020882,26963,71560.0,WEX,49.0,-97.24,490000000,-971415000,242.0,1996,2009,1996.0,2009.0,1997.0,2009.0,1997.0,2007.0
GRETNA (AUT),MANITOBA,5021220,3605,71441.0,WGN,49.03,-97.56,490151004,-973336003,252.6,1885,2024,1994.0,2024.0,1885.0,2024.0,1885.0,2007.0
KLEEFELD (MAFRI),MANITOBA,5021500,50897,71646.0,PTG,49.52,-96.9,493104000,-965404000,246.5,2012,2024,2012.0,2024.0,2014.0,2024.0,,
MORDEN CDA CS,MANITOBA,5021849,29593,71564.0,XMD,49.19,-98.08,491115500,-980502200,297.5,1999,2024,2000.0,2024.0,1999.0,2024.0,1999.0,2007.0
PILOT MOUND (AUT),MANITOBA,5022125,3649,71148.0,WPO,49.19,-98.9,491127700,-985417500,470.3,1957,2024,1957.0,2024.0,1957.0,2024.0,1957.0,2007.0
ST ANDREWS A,MANITOBA,50225DP,3659,,,50.05,-97.03,500300000,-970200000,231.65,1976,1985,1976.0,1985.0,1976.0,1985.0,1976.0,1985.0
WINNIPEG ST ANDREWS,MANITOBA,50225DS,55463,,YAV,50.06,-97.03,500323000,-970157000,231.34,2023,2024,2023.0,2024.0,2023.0,2024.0,,
SNOW LAKE,MANITOBA,5022710,55318,73136.0,POW,54.88,-100.01,545240050,-1000046025,305.0,2024,2024,2024.0,2024.0,2024.0,2024.0,,
SPRAGUE,MANITOBA,5022759,10196,71449.0,WSU,49.02,-95.6,490125000,-953554009,328.8,1992,2024,1994.0,2024.0,1992.0,2024.0,1996.0,2007.0
WINNIPEG RICHARDSON INT'L A,MANITOBA,5023222,3698,71852.0,YWG,49.92,-97.23,495500000,-971400000,238.7,1938,2013,1953.0,2013.0,1938.0,2008.0,1938.0,2007.0
WINNIPEG RICHARDSON AWOS,MANITOBA,5023226,47407,71852.0,YWG,49.92,-97.23,495500000,-971400000,238.7,2008,2013,2008.0,2013.0,2008.0,2013.0,,
WINNIPEG INTL A,MANITOBA,5023227,51097,,YWG,49.91,-97.24,495436000,-971424000,238.7,2013,2024,2013.0,2024.0,2018.0,2024.0,,
WINNIPEG THE FORKS,MANITOBA,5023262,28051,71579.0,XWN,49.89,-97.13,495318008,-970746007,230.0,1999,2024,1999.0,2024.0,1999.0,2024.0,1999.0,2007.0
CARMAN U OF M CS,MANITOBA,502I001,26857,71147.0,WNK,49.5,-98.03,492953200,-980147100,268.2,1995,2024,1995.0,2024.0,1995.0,2024.0,1996.0,2007.0
WINNIPEG A CS,MANITOBA,502S001,27174,71849.0,XWG,49.92,-97.25,495500000,-971458000,238.7,1996,2024,2013.0,2024.0,1996.0,2024.0,1996.0,2007.0
ARNES,MANITOBA,5030109,10206,,WRE,50.8,-96.95,504800000,-965700000,221.1,1994,2000,1994.0,2000.0,,,,
BERENS RIVER A,MANITOBA,5030201,53321,,YBV,52.36,-97.02,522132000,-970105000,222.2,2015,2024,2015.0,2024.0,,,,
BERENS RIVER A,MANITOBA,5030202,26964,,YBV,52.36,-97.02,522132000,-970106000,222.19,1995,2015,1995.0,2015.0,,,,
BERENS RIVER CS,MANITOBA,5030203,3721,71158.0,WCF,52.36,-97.02,522135052,-970119032,221.9,1985,2024,1985.0,2024.0,1985.0,2024.0,1985.0,2007.0
BERENS RIVER A,MANITOBA,5030204,53318,,YBV,52.36,-97.02,522132000,-970105000,222.2,2015,2024,2015.0,2024.0,2018.0,2024.0,,
GEORGE ISLAND (AUT),MANITOBA,5030984,7333,71445.0,WWS,52.82,-97.62,524907014,-973659028,222.5,1994,2024,1994.0,2024.0,1994.0,2024.0,1998.0,2007.0
FISHER BRANCH (AUT),MANITOBA,50309J6,8993,71442.0,WSZ,51.08,-97.55,510500100,-973316200,253.0,1992,2024,1994.0,2024.0,1992.0,2024.0,1999.0,2007.0
GIMLI A,MANITOBA,5031040,3737,,,50.63,-97.05,503800000,-970300000,222.2,1944,1971,1953.0,1971.0,1944.0,1971.0,1944.0,1971.0
GIMLI HARBOUR CS,MANITOBA,5031041,27867,71577.0,XGH,50.63,-96.98,503752000,-965856000,217.02,1999,2024,1999.0,2024.0,1999.0,2024.0,2006.0,2006.0
GIMLI CLIMATE,MANITOBA,5031042,45007,71748.0,PGH,50.63,-97.05,503800000,-970300000,230.1,2006,2024,2006.0,2024.0,2006.0,2024.0,2007.0,2007.0
GIMLI INDUSTRIAL PARK,MANITOBA,50310D0,10728,,YGM,50.63,-97.05,503800000,-970300000,230.1,1992,2010,1994.0,2010.0,1992.0,2010.0,1996.0,2007.0
GREAT FALLS CLIMATE,MANITOBA,5031201,43243,71570.0,PGF,50.52,-95.98,503120001,-955838000,253.0,2005,2024,2005.0,2024.0,2005.0,2024.0,2005.0,2007.0
GRAND RAPIDS (AUT),MANITOBA,5031A10,7290,71858.0,WJD,53.19,-99.27,531111064,-991604098,222.5,1992,2024,1994.0,2024.0,1992.0,2024.0,1999.0,2007.0
VICTORIA BEACH (AUT),MANITOBA,5032951,9035,71552.0,WII,50.7,-96.57,504200000,-963400000,220.1,1996,2024,1996.0,2024.0,1996.0,2024.0,1996.0,2006.0
PINAWA,MANITOBA,503B1ER,10186,71448.0,WEA,50.18,-96.06,501038020,-960353000,268.0,1992,2024,1994.0,2024.0,1992.0,2024.0,1996.0,2007.0
BACHELORS ISLAND MARINE,MANITOBA,5040131,10882,71143.0,WBL,51.75,-99.9,514500000,-995400000,255.9,1994,2012,1994.0,2012.0,1994.0,2012.0,1996.0,2004.0
DAUPHIN A,MANITOBA,5040680,3780,,PDH,51.1,-100.05,510600000,-1000300000,304.5,1942,2013,1953.0,2013.0,1942.0,2010.0,1942.0,2007.0
DAUPHIN CS,MANITOBA,5040681,26866,71550.0,WZT,51.1,-100.06,510601400,-1000324800,304.5,1995,2024,1995.0,2024.0,1995.0,2024.0,2000.0,2007.0
DAUPHIN,MANITOBA,5040689,48868,71036.0,YDN,51.1,-100.05,510603000,-1000309000,304.5,2010,2024,2010.0,2024.0,2010.0,2024.0,,
DELTA MARSH CS,MANITOBA,5040764,3783,71563.0,ZUG,50.18,-98.38,501057500,-982256100,248.4,1967,2011,1997.0,2011.0,1967.0,2011.0,1967.0,2007.0
NEEPAWA A,MANITOBA,5042000,3829,,,50.23,-99.5,501400000,-993000000,388.0,1945,1962,,,1945.0,1962.0,1945.0,1962.0
MCCREARY,MANITOBA,5043158,3853,71149.0,WOO,50.71,-99.53,504243001,-993148003,351.0,1971,2024,1997.0,2024.0,1971.0,2024.0,1971.0,2007.0
OAKPOINT MARINE,MANITOBA,504K0NM,10881,71144.0,WOJ,50.5,-98.04,502958044,-980212030,249.6,1994,2024,1994.0,2024.0,1994.0,2024.0,1996.0,2007.0
SWAN RIVER RCS,MANITOBA,504K80K,10188,71443.0,WEQ,52.11,-101.23,520653900,-1011358500,334.8,1993,2024,1994.0,2024.0,1993.0,2024.0,1996.0,2007.0
FLIN FLON,MANITOBA,5050919,10213,71954.0,WFO,54.68,-101.68,544100000,-1014100000,303.9,1994,2024,1994.0,2024.0,1996.0,2024.0,1996.0,2007.0
FLIN FLON A,MANITOBA,5050960,3858,,YFO,54.68,-101.68,544100000,-1014100000,303.9,1954,2017,1954.0,2014.0,1968.0,2017.0,1968.0,2007.0
FLIN FLON A,MANITOBA,5050961,52578,,YFO,54.68,-101.68,544041000,-1014055000,304.2,2014,2024,2014.0,2024.0,,,,
FLIN FLON A,MANITOBA,5050973,52961,,YFO,54.68,-101.68,544041000,-1014055000,304.2,2014,2024,2014.0,2024.0,2018.0,2024.0,,
HUNTERS POINT MARINE,MANITOBA,5051311,10885,,WHH,53.03,-100.93,530139000,-1005605000,256.1,1994,2005,1994.0,2005.0,1994.0,2005.0,1996.0,2004.0
THE PAS A,MANITOBA,5052880,3864,71867.0,YQD,53.97,-101.1,535800000,-1010600000,270.36,1943,2014,1953.0,2014.0,1943.0,2014.0,1943.0,2014.0
THE PAS A,MANITOBA,5052881,52438,,YQD,53.97,-101.09,535817000,-1010528000,270.6,2014,2018,2014.0,2018.0,2014.0,2018.0,,
THE PAS A,MANITOBA,5052882,54279,71867.0,YQD,53.97,-101.09,535817000,-1010528000,270.6,2016,2024,2016.0,2024.0,2018.0,2024.0,,
THE PAS CLIMATE,MANITOBA,5052890,43983,71695.0,PQD,53.97,-101.1,535800000,-1010600000,274.0,2005,2024,2005.0,2024.0,2005.0,2024.0,2007.0,2007.0
BROCHET A,MANITOBA,5060520,3870,,,57.89,-101.68,575310400,-1014053200,346.3,1948,2009,1953.0,1979.0,1948.0,2009.0,1948.0,2007.0
CHURCHILL A,MANITOBA,5060595,48969,71618.0,YYQ,58.74,-94.07,584421000,-940359000,29.3,2010,2024,2010.0,2024.0,2010.0,2024.0,,
CHURCHILL A,MANITOBA,5060600,3871,,YYQ,58.74,-94.07,584421000,-940359000,29.26,1943,2012,1953.0,2012.0,1943.0,2008.0,1943.0,2007.0
CHURCHILL AWOS,MANITOBA,5060601,47408,,,58.74,-94.06,584414000,-940326000,28.7,2008,2010,2008.0,2010.0,2008.0,2010.0,,
CHURCHILL A,MANITOBA,5060605,50148,71618.0,YYQ,58.74,-94.07,584421000,-940359000,29.3,2012,2024,2012.0,2024.0,2018.0,2024.0,,
CHURCHILL CLIMATE,MANITOBA,5060608,44244,71696.0,PYQ,58.73,-94.07,584400000,-940400000,28.5,2005,2024,2005.0,2024.0,2005.0,2024.0,2005.0,2007.0
CROSS LAKE A,MANITOBA,5060621,3874,,,54.62,-97.77,543700000,-974600000,216.1,1987,2010,,,1987.0,2010.0,1987.0,2007.0
CROSS LAKE JENPEG 2,MANITOBA,5060622,54658,71106.0,PJP,54.54,-98.03,543223000,-980149000,218.8,2017,2024,2017.0,2024.0,2017.0,2024.0,,
JENPEG,MANITOBA,5060624,55364,73048.0,PJN,54.52,-98.04,543126000,-980229000,221.0,2023,2024,2023.0,2024.0,2023.0,2024.0,,
GILLAM,MANITOBA,5060999,10217,73087.0,WGX,56.36,-94.7,562132028,-944215024,145.3,1994,2024,1994.0,2024.0,1996.0,2024.0,1996.0,2007.0
GILLAM A,MANITOBA,5061001,3878,71912.0,YGX,56.36,-94.71,562127000,-944238000,145.1,1970,2014,1970.0,2014.0,1970.0,2014.0,1970.0,2014.0
GILLAM A,MANITOBA,5061022,52758,71912.0,YGX,56.36,-94.71,562128000,-944239000,145.1,2014,2024,2014.0,2024.0,2014.0,2024.0,,
GILLAM A,MANITOBA,5061025,53698,,YGX,56.36,-94.71,562128000,-944239000,145.1,2015,2023,2015.0,2023.0,2018.0,2023.0,,
GODS LAKE NARROWS A,MANITOBA,5061067,3879,,,54.55,-94.48,543300000,-942900000,189.0,1985,2002,,,1985.0,2002.0,1985.0,2002.0
ISLAND LAKE A,MANITOBA,5061374,54278,71145.0,YIV,53.86,-94.65,535126000,-943913000,235.3,2016,2024,2016.0,2024.0,2018.0,2024.0,,
ISLAND LAKE A,MANITOBA,5061375,53398,,YIV,53.86,-94.65,535126000,-943913000,235.3,2015,2021,2015.0,2021.0,2015.0,2021.0,,
ISLAND LAKE A,MANITOBA,5061376,3880,71145.0,YIV,53.85,-94.65,535100000,-943900000,235.6,1970,2015,1970.0,2015.0,1970.0,2015.0,1970.0,2015.0
ISLAND LAKE AIRPORT,MANITOBA,5061378,55366,73100.0,PIV,53.86,-94.65,535122000,-943915000,234.0,2023,2024,2023.0,2024.0,2023.0,2024.0,,
KELSEY DAM CS,MANITOBA,5061422,29533,71572.0,ZKD,56.04,-96.51,560215000,-963035000,182.9,2000,2024,2000.0,2024.0,2000.0,2024.0,2000.0,2007.0
LYNN LAKE,MANITOBA,5061645,48588,71078.0,YYL,56.86,-101.08,565150000,-1010434000,356.6,2010,2024,2010.0,2024.0,2010.0,2024.0,,
LYNN LAKE A,MANITOBA,5061646,3887,,,56.86,-101.08,565150000,-1010434000,356.6,1959,2005,1959.0,2005.0,1968.0,2005.0,1968.0,2005.0
LYNN LAKE,MANITOBA,5061648,44085,,PNK,56.86,-101.08,565150000,-1010434000,356.6,2005,2014,2005.0,2010.0,2005.0,2014.0,2005.0,2007.0
LYNN LAKE RCS,MANITOBA,5061649,48728,71632.0,PLE,56.85,-101.07,565100420,-1010400005,354.2,2010,2024,2010.0,2024.0,2010.0,2024.0,,
NORWAY HOUSE,MANITOBA,5062040,48951,71410.0,YNE,53.96,-97.84,535730000,-975039000,223.7,2010,2024,2010.0,2024.0,2010.0,2024.0,,
OXFORD HOUSE A,MANITOBA,5062059,3892,,,54.77,-95.27,544600000,-951600000,204.8,1985,1985,,,1985.0,1985.0,1985.0,1985.0
PIKWITONEI A,MANITOBA,5062111,3894,,,55.58,-97.17,553500000,-971000000,192.0,1987,1995,,,1987.0,1995.0,1987.0,1995.0
RED SUCKER LAKE A,MANITOBA,5062337,3897,,,54.17,-93.55,541000000,-933300000,227.56,1985,1989,,,1985.0,1989.0,1985.0,1987.0
SHAMATTAWA A,MANITOBA,5062656,3900,,,55.87,-92.08,555200000,-920500000,89.9,1985,1985,,,1985.0,1985.0,,
SOUTH INDIAN LAKE AIRPORT,MANITOBA,5062736,3904,,,56.8,-98.9,564800000,-985400000,289.0,1989,1998,,,1989.0,1998.0,1989.0,1998.0
TADOULE LAKE,MANITOBA,5062835,48972,71272.0,YBQ,58.71,-98.51,584222000,-983044000,281.3,2011,2024,2011.0,2024.0,2011.0,2024.0,,
TADOULE LAKE CS,MANITOBA,5062840,30475,71334.0,XBQ,58.72,-98.5,584257000,-983006000,262.01,2000,2024,2000.0,2024.0,2000.0,2024.0,2000.0,2007.0
THOMPSON AIRPORT,MANITOBA,5062918,55138,73072.0,PTO,55.8,-97.88,554756000,-975236000,214.0,2020,2024,2020.0,2024.0,2020.0,2024.0,,
THOMPSON A,MANITOBA,5062921,53118,71079.0,YTH,55.8,-97.86,554817000,-975145000,224.0,2013,2024,2014.0,2024.0,2013.0,2024.0,,
THOMPSON A,MANITOBA,5062922,3905,71079.0,YTH,55.8,-97.86,554812000,-975145000,224.03,1967,2014,1967.0,2014.0,1967.0,2014.0,1967.0,2007.0
NORWAY HOUSE A,MANITOBA,506B047,3868,,,53.95,-97.85,535700000,-975100000,223.7,1973,2005,1973.0,2005.0,1973.0,2005.0,1973.0,2005.0
ATTAWAPISKAT A,ONTARIO,6010400,52918,71653.0,YAT,52.93,-82.43,525539000,-822555000,9.1,2015,2024,2015.0,2024.0,2015.0,2024.0,,
BIG TROUT LAKE A,ONTARIO,6010735,49488,71675.0,YTL,53.82,-89.9,534904000,-895349000,222.5,2011,2024,2011.0,2024.0,2011.0,2024.0,,
BIG TROUT LAKE READAC,ONTARIO,6010739,10804,,TBL,53.82,-89.9,534856000,-895344000,222.2,1992,2013,1994.0,2013.0,1992.0,2013.0,,
BIG TROUT LAKE,ONTARIO,6010740,50857,71208.0,OTL,53.82,-89.89,534858000,-895330000,222.5,2012,2024,2012.0,2024.0,2012.0,2024.0,,
EAR FALLS (AUT),ONTARIO,6012199,27865,71295.0,XEA,50.63,-93.22,503750000,-931317000,362.6,1999,2024,2000.0,2024.0,1999.0,2024.0,1999.0,2006.0
FORT SEVERN A,ONTARIO,6012500,45447,,YER,56.02,-87.68,560108000,-874034000,15.8,2006,2013,2006.0,2013.0,2006.0,2013.0,,
FORT SEVERN A,ONTARIO,6012501,51219,71099.0,YER,56.02,-87.68,560108000,-874034000,15.8,2013,2024,2013.0,2024.0,2013.0,2024.0,,
LANSDOWNE HOUSE A,ONTARIO,6014351,51237,,YLH,52.2,-87.93,521144000,-875603000,254.2,2013,2024,2013.0,2024.0,2018.0,2024.0,,
LANSDOWNE HOUSE (AUT),ONTARIO,6014353,10244,71846.0,WLF,52.2,-87.94,521146000,-875610000,253.4,1992,2024,1994.0,2024.0,1992.0,2024.0,2000.0,2006.0
LANSDOWNE HOUSE A,ONTARIO,6014355,43910,,YLH,52.2,-87.94,521145000,-875610000,254.2,2005,2013,2005.0,2013.0,,,,
MUSKRAT DAM A,ONTARIO,6015025,44483,71755.0,ZMD,53.44,-91.76,532629000,-914546000,277.7,2005,2012,2005.0,2012.0,2006.0,2012.0,,
MUSKRAT DAM,ONTARIO,6015026,50722,71678.0,ZMD,53.44,-91.76,532629000,-914546000,277.7,2012,2024,2012.0,2024.0,2012.0,2024.0,,
PEAWANUCK (AUT),ONTARIO,6016295,10197,71434.0,WWN,54.98,-85.43,545900000,-852600000,52.7,1994,2024,1994.0,2024.0,1994.0,2024.0,2003.0,2006.0
PEAWANUCK A,ONTARIO,6016298,52878,,YPO,54.99,-85.44,545917000,-852636000,52.7,2014,2024,2014.0,2024.0,2018.0,2024.0,,
PICKLE LAKE (AUT),ONTARIO,6016525,3920,71835.0,WPL,51.45,-90.22,512657001,-901304007,390.8,1930,2024,1955.0,2024.0,1930.0,2024.0,1930.0,2006.0
PICKLE LAKE A,ONTARIO,6016527,3921,71845.0,YPL,51.45,-90.21,512647000,-901251000,386.2,1990,2012,1990.0,2012.0,1990.0,2012.0,1990.0,2012.0
PICKLE LAKE A,ONTARIO,6016528,52418,,YPL,51.45,-90.21,512647000,-901251000,386.2,2013,2024,2013.0,2024.0,2018.0,2024.0,,
PICKLE LAKE A,ONTARIO,6016529,50478,71845.0,YPL,51.45,-90.21,512647000,-901251000,386.2,2012,2019,2012.0,2019.0,2012.0,2018.0,,
RED LAKE A,ONTARIO,6016970,50248,71854.0,YRL,51.07,-93.79,510402000,-934735000,385.9,2012,2024,2012.0,2024.0,2012.0,2018.0,,
RED LAKE A,ONTARIO,6016971,52419,,YRL,51.07,-93.79,510402000,-934735000,385.9,2013,2024,2013.0,2024.0,2018.0,2024.0,,
RED LAKE A,ONTARIO,6016975,3923,71854.0,YRL,51.07,-93.79,510401000,-934735000,385.88,1930,2012,1953.0,2012.0,1930.0,2012.0,1930.0,2012.0
SANDY LAKE A,ONTARIO,6017401,50723,71587.0,ZSJ,53.06,-93.34,530351000,-932040000,289.9,2012,2024,2012.0,2024.0,2012.0,2024.0,,
WEAGAMOW LAKE,ONTARIO,6019400,55362,73046.0,OWW,52.94,-91.32,525638027,-911857082,291.0,2023,2024,2023.0,2024.0,2023.0,2024.0,,
WINISK A,ONTARIO,6019550,3926,,,55.23,-85.12,551400000,-850700000,12.8,1957,1965,1957.0,1965.0,1959.0,1965.0,1959.0,1965.0
ATIKOKAN (AUT),ONTARIO,6020LPQ,10220,71747.0,WCH,48.76,-91.63,484540000,-913741000,389.3,1994,2024,1994.0,2024.0,2000.0,2024.0,2005.0,2006.0
FORT FRANCES RCS,ONTARIO,6022474,46507,71962.0,TAG,48.65,-93.44,483904000,-932620002,342.0,2007,2024,2007.0,2024.0,2007.0,2024.0,,
FORT FRANCES A,ONTARIO,6022476,3939,,,48.65,-93.43,483900000,-932600000,342.0,1976,2011,,,1976.0,2011.0,1976.0,2006.0
DRYDEN A,ONTARIO,6032119,3953,,YHD,49.83,-92.75,495000000,-924500000,412.7,1969,2005,1969.0,2005.0,1970.0,2005.0,1970.0,2004.0
DRYDEN REGIONAL,ONTARIO,6032125,48869,71527.0,YHD,49.83,-92.74,494939000,-924439000,412.7,2010,2024,2010.0,2024.0,2010.0,2024.0,,
KENORA RCS,ONTARIO,6034073,47307,71151.0,TKR,49.79,-94.38,494726000,-942240000,412.7,2008,2024,2008.0,2024.0,2008.0,2024.0,,
KENORA A,ONTARIO,6034075,3960,71850.0,YQK,49.79,-94.37,494725005,-942155003,409.65,1938,2013,1953.0,2013.0,1938.0,2013.0,1938.0,2013.0
KENORA A,ONTARIO,6034076,51137,71850.0,YQK,49.79,-94.36,494718000,-942147000,409.7,2013,2024,2013.0,2024.0,2013.0,2024.0,,
RAWSON LAKE (AUT),ONTARIO,6036907,30455,71855.0,TRA,49.66,-93.73,493951001,-934358002,435.0,2003,2024,2005.0,2024.0,2003.0,2024.0,,
ROYAL ISLAND (AUT),ONTARIO,6037201,10899,71859.0,WTX,49.47,-94.76,492807000,-944547000,329.0,1994,2024,1994.0,2024.0,2016.0,2024.0,,
SIOUX LOOKOUT A,ONTARIO,6037775,3969,,,50.12,-91.9,500700000,-915400000,383.1,1938,2013,1953.0,2013.0,1938.0,2013.0,1938.0,2013.0
SIOUX LOOKOUT A,ONTARIO,6037776,51138,71842.0,YXL,50.11,-91.91,500651000,-915429000,383.1,2013,2024,2013.0,2024.0,2013.0,2024.0,,
SIOUX LOOKOUT AIRPORT,ONTARIO,6037800,54605,73017.0,OSL,50.11,-91.91,500651000,-915420000,338.1,2018,2024,2018.0,2024.0,2018.0,2024.0,,
ARMSTRONG (AUT),ONTARIO,6040325,3987,71841.0,WYW,50.29,-88.91,501737000,-885419000,322.5,1938,2024,1953.0,2024.0,1938.0,2024.0,1938.0,1982.0
ARMSTRONG A,ONTARIO,6040327,52900,,YYW,50.29,-88.91,501725000,-885435000,322.5,2015,2024,2015.0,2024.0,2018.0,2024.0,,
CAMERON FALLS (AUT),ONTARIO,6041110,27674,71291.0,XCA,49.15,-88.34,490914000,-882041000,232.6,1998,2024,2000.0,2024.0,1998.0,2024.0,1998.0,2006.0
CARIBOU ISLAND (AUT),ONTARIO,6041222,7582,71433.0,WCI,47.33,-85.83,472000000,-855000000,187.0,1993,2024,1994.0,2024.0,1993.0,2024.0,,
GERALDTON A,ONTARIO,6042716,4003,,YGQ,49.78,-86.93,494658090,-865550050,348.4,1981,2015,1981.0,2015.0,1981.0,2015.0,1981.0,2015.0
GERALDTON A,ONTARIO,6042717,53519,,YGQ,49.78,-86.94,494643000,-865619000,348.4,2015,2022,2015.0,2022.0,2015.0,2022.0,,
GERALDTON A,ONTARIO,6042718,54240,71834.0,YGQ,49.78,-86.99,494643000,-865919000,348.4,2016,2024,2016.0,2024.0,2018.0,2024.0,,
GERALDTON AIRPORT,ONTARIO,6042719,54858,73071.0,OGE,49.78,-86.93,494651276,-865556352,340.0,2018,2024,2018.0,2024.0,2018.0,2024.0,,
GRAHAM A,ONTARIO,6042975,4006,,,49.27,-90.58,491600000,-903500000,503.2,1948,1967,1953.0,1967.0,1948.0,1967.0,1948.0,1967.0
MARATHON AIRPORT,ONTARIO,6044961,4027,,YSP,48.76,-86.34,484520000,-862040000,315.5,1988,2007,2007.0,2007.0,1988.0,1999.0,1988.0,1999.0
MARATHON A,ONTARIO,6044962,46527,,YSP,48.76,-86.34,484519000,-862040000,314.55,2007,2014,2007.0,2014.0,,,,
MARATHON A,ONTARIO,6044963,52338,,YSP,48.76,-86.35,484526000,-862045000,314.6,2014,2024,2014.0,2024.0,,,,
MARATHON A,ONTARIO,6044967,53138,,YSP,48.76,-86.35,484526000,-862045000,314.6,2014,2024,2014.0,2024.0,2018.0,2024.0,,
MARIE LOUISE LAKE,ONTARIO,6044974,27291,,WLK,48.37,-88.8,482200000,-884800000,239.9,1997,1997,1997.0,1997.0,,,,
NAKINA A,ONTARIO,6045550,4029,,,50.18,-86.7,501100000,-864200000,324.6,1939,1967,1953.0,1967.0,1939.0,1967.0,1939.0,1967.0
BATTLE ISLAND,ONTARIO,6046285,26859,,WMF,48.75,-87.55,484500000,-873300000,197.0,1994,1997,1994.0,1997.0,,,,
PUKASKWA (AUT),ONTARIO,6046767,10918,71750.0,WCJ,48.59,-86.29,483518000,-861741000,207.6,1994,2012,1994.0,2012.0,1996.0,2012.0,2005.0,2006.0
PUKASKWA (AUT),ONTARIO,6046768,49848,71750.0,WCJ,48.61,-86.29,483628000,-861714000,191.5,2011,2024,2012.0,2024.0,2011.0,2024.0,,
TERRACE BAY A,ONTARIO,6048231,7593,,,48.82,-87.1,484900000,-870600000,289.6,1994,2007,1994.0,2007.0,1996.0,2007.0,1996.0,2006.0
TERRACE BAY AIRPORT,ONTARIO,6048232,54606,73018.0,OTR,48.82,-87.09,484856054,-870530041,290.0,2017,2024,2017.0,2024.0,2018.0,2024.0,,
TERRACE BAY(AUT),ONTARIO,6048235,32393,,ZTJ,48.82,-87.1,484900000,-870600000,289.6,2002,2007,2002.0,2007.0,2003.0,2006.0,2003.0,2006.0
THUNDER BAY,ONTARIO,6048260,49389,71072.0,YQT,48.37,-89.32,482219000,-891918000,199.3,2012,2024,2012.0,2024.0,2012.0,2024.0,,
THUNDER BAY A,ONTARIO,6048261,4055,,YQT,48.37,-89.33,482210000,-891938038,199.0,1941,2012,1953.0,2012.0,1941.0,2004.0,1941.0,2004.0
THUNDER BAY A,ONTARIO,6048262,50132,,YQT,48.37,-89.32,482219000,-891918000,199.3,2012,2024,2012.0,2024.0,2018.0,2024.0,,
THUNDER BAY AWOS,ONTARIO,6048264,30667,71749.0,ZQT,48.37,-89.32,482200000,-891900000,199.3,1994,2012,,,1994.0,2012.0,2004.0,2006.0
THUNDER BAY CS,ONTARIO,6048268,30682,71667.0,ZTB,48.37,-89.33,482210000,-891938000,199.4,2000,2024,2000.0,2024.0,2003.0,2024.0,2003.0,2006.0
THUNDER BAY AIRPORT MAINTAIR,ONTARIO,6048270,42523,,,48.37,-89.32,482216038,-891858056,194.1,2003,2005,,,2003.0,2005.0,2003.0,2005.0
TROWBRIDGE (AUT),ONTARIO,6048955,7977,,WAB,48.3,-88.87,481800000,-885200000,218.0,1994,2000,1994.0,2000.0,1994.0,2000.0,,
UPSALA (AUT),ONTARIO,6049095,4057,71435.0,WDV,49.03,-90.47,490200000,-902800000,488.5,1972,2024,1994.0,2024.0,1973.0,2024.0,1972.0,2006.0
WELCOME ISLAND (AUT),ONTARIO,6049443,4061,71751.0,WEC,48.37,-89.12,482209000,-890710000,211.4,1967,2024,1994.0,2024.0,1967.0,2024.0,1967.0,1985.0
LITTLE FLATLAND ISLAND (AUT),ONTARIO,6049470,43104,71468.0,WKK,49.69,-88.31,494124000,-881821000,261.0,2005,2024,2005.0,2024.0,2005.0,2024.0,,
KATATOTA ISLAND (AUT),ONTARIO,604M002,10664,71468.0,WKK,49.71,-88.33,494247000,-881956000,261.0,1994,2006,1994.0,2006.0,1996.0,2006.0,,
NORTHERN ONTARIO EER,ONTARIO,604S001,26912,,XQT,48.43,-89.22,482600000,-891300000,,2001,2024,2001.0,2024.0,2018.0,2024.0,,
ELLIOT LAKE A,ONTARIO,6052259,7595,,YEL,46.35,-82.56,462105000,-823341000,331.3,1994,2012,1994.0,2012.0,1995.0,2012.0,1995.0,2011.0
HORNEPAYNE A,ONTARIO,6053575,4077,,,49.2,-84.77,491200000,-844600000,335.0,1990,1995,,,1990.0,1995.0,1990.0,1995.0
